UPA One Liner Detail,,,,,,,
Time run: 11/09/2020 8:46:46 AM,,,,,,,
,,,,,,,
RID,UPA #,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,
0214500,C-1659258,448120 / 448120,09/14/2020,Phone,Nonformal,,
0214500,C-1661221,623110 / 623110,09/09/2020,Email,Formal,1493643,
0214500,C-1662895,622110 / 622110,09/21/2020,Email,Nonformal,,
0214500,C-1664106,622110 / 622110,09/24/2020,Email,Nonformal,1487901;1498477,
0214500,C-1668753,311821 / 311821,10/05/2020,Email,Nonformal,,
0214500,C-1669921,531110 / 531110,10/07/2020,Phone,Nonformal,,
0214500,C-1670845,621111 / 621111,10/09/2020,Phone,Nonformal,,
0214500,C-1674245,446110 / 446110,10/16/2020,Phone,Nonformal,,
0214500,C-1674817,488999 / 488999,10/16/2020,Email,Nonformal,,
0214500,C-1675986,621111 / 621111,10/20/2020,Online,Nonformal,,
0214500,C-1676261,337910 / 337910,10/21/2020,Phone,Nonformal,,
0214500,C-1678646,522110 / 522110,10/27/2020,Online,Nonformal,,
0214500,C-1679490,622110 / 622110,10/26/2020,Email,Nonformal,,
0214500,C-1682261,311812 / 311812,11/04/2020,Email,Nonformal,,
0214500,C-1682881,492110 / 492110,11/05/2020,Phone,Nonformal,,
0214700,C-1554732,621111 / 621111,03/18/2020,Phone,Nonformal,,
0214700,C-1556871,446110 / 446110,03/23/2020,Online,Nonformal,,
0214700,C-1560066,623990 / 623990,03/26/2020,Online,Nonformal,,
0214700,C-1571653,622110 / 622110,04/15/2020,Online,Formal,1472269,
0214700,C-1574135,622110 / 622110,04/20/2020,Online,Nonformal,,
0214700,C-1579837,444130 / 444130,04/27/2020,Online,Nonformal,,
0214700,C-1582511,621112 / 621112,04/30/2020,Online,Nonformal,,
0214700,C-1599241,622110 / 622110,06/02/2020,Online,Nonformal,,
0214700,C-1611117,445210 / 445210,06/23/2020,Phone,Nonformal,,
0215000,C-1549581,531120 / 531120,03/04/2020,Online,Nonformal,,
0215000,C-1549599,622110 / 622110,03/03/2020,Phone,Nonformal,,
0215000,C-1550042,621610 / 621610,03/05/2020,Online,Nonformal,,
0215000,C-1550554,611310 / 611310,03/05/2020,Phone,Nonformal,,
0215000,C-1551914,622110 / 622110,03/11/2020,Online,Nonformal,,
0215000,C-1551977,621111 / 621111,03/11/2020,Online,Nonformal,,
0215000,C-1552105,541211 / 541211,03/11/2020,Online,Nonformal,,
0215000,C-1552133,623110 / 623110,03/11/2020,Phone,Nonformal,,
0215000,C-1552680,522110 / 522110,03/11/2020,Online,Nonformal,,
0215000,C-1553336,561320 / 561320,03/13/2020,Phone,Nonformal,,
0215000,C-1554189,622310 / 622310,03/17/2020,Online,Nonformal,,
0215000,C-1554384,452111 / 452111,03/16/2020,Online,Nonformal,,
0215000,C-1555127,621112 / 621112,03/18/2020,Online,Nonformal,,
0215000,C-1555421,622110 / 622110,03/11/2020,Online,Nonformal,,
0215000,C-1555709,531210 / 531210,03/19/2020,Phone,Nonformal,,
0215000,C-1555846,491110 / 491110,03/20/2020,Online,Nonformal,,
0215000,C-1555987,623220 / 623220,03/20/2020,Online,Nonformal,,
0215000,C-1556579,561612 / 561612,03/20/2020,Phone,Nonformal,,
0215000,C-1557242,445110 / 445110,03/23/2020,Phone,Nonformal,,
0215000,C-1557510,621610 / 621610,03/23/2020,Phone,Nonformal,,
0215000,C-1559226,624310 / 624310,03/26/2020,Phone,Nonformal,,
0215000,C-1559302,238210 / 238210,03/25/2020,Phone,Nonformal,,
0215000,C-1561281,623312 / 623312,03/30/2020,Phone,Nonformal,,
0215000,C-1561350,721110 / 721110,03/30/2020,Phone,Nonformal,,
0215000,C-1561411,622110 / 622110,03/30/2020,Online,Nonformal,,
0215000,C-1562133,623312 / 623312,03/30/2020,Phone,Nonformal,,
0215000,C-1563179,512110 / 512110,03/31/2020,Phone,Nonformal,,
0215000,C-1563319,221122 / 221122,03/18/2020,Phone,Nonformal,,
0215000,C-1563482,611310 / 611310,03/27/2020,Email,Nonformal,,
0215000,C-1563877,621111 / 621111,04/01/2020,Phone,Nonformal,,
0215000,C-1563924,621111 / 621111,04/01/2020,Phone,Nonformal,,
0215000,C-1564053,623110 / 623110,04/02/2020,Phone,Nonformal,,
0215000,C-1564112,236220 / 236220,03/18/2020,Phone,Nonformal,,
0215000,C-1564166,621610 / 621610,04/01/2020,Phone,Nonformal,,
0215000,C-1564205,522390 / 522390,04/01/2020,Phone,Nonformal,,
0215000,C-1564248,622110 / 622110,03/17/2020,Phone,Nonformal,,
0215000,C-1564273,623110 / 623110,03/18/2020,Phone,Nonformal,,
0215000,C-1564640,238220 / 238220,03/18/2020,Phone,Nonformal,,
0215000,C-1564842,622110 / 622110,03/18/2020,Phone,Nonformal,,
0215000,C-1565008,236220 / 236220,03/18/2020,Phone,Nonformal,,
0215000,C-1565079,623220 / 623220,03/20/2020,Hotline,Nonformal,,
0215000,C-1568276,517110 / 517110,04/08/2020,Phone,Nonformal,,
0215000,C-1568459,621420 / 621420,04/09/2020,Phone,Nonformal,,
0215000,C-1568559,922140 / 922140,04/08/2020,Online,Nonformal,,
0215000,C-1568757,624190 / 624190,03/26/2020,Phone,Nonformal,,
0215000,C-1568823,921190 / 921190,03/27/2020,Phone,Nonformal,,
0215000,C-1568872,444190 / 444190,03/30/2020,Phone,Nonformal,,
0215000,C-1569530,491110 / 491110,04/10/2020,Phone,Nonformal,,
0215000,C-1570069,622110 / 622110,04/13/2020,Online,Nonformal,,
0215000,C-1570123,921190 / 921190,03/31/2020,Hotline,Nonformal,,
0215000,C-1570958,452111 / 452111,04/01/2020,Phone,Nonformal,,
0215000,C-1571706,921190 / 921190,04/06/2020,Phone,Nonformal,,
0215000,C-1571838,624221 / 624221,04/15/2020,Online,Nonformal,,
0215000,C-1573167,623311 / 623311,04/14/2020,Phone,Nonformal,,
0215000,C-1573315,624120 / 624120,04/17/2020,Online,Nonformal,,
0215000,C-1573464,325510 / 325510,04/17/2020,Online,Nonformal,,
0215000,C-1576207,236220 / 236220,04/21/2020,Phone,Nonformal,,
0215000,C-1576270,531311 / 531311,04/17/2020,Phone,Nonformal,,
0215000,C-1578059,722513 / 722513,04/24/2020,Phone,Nonformal,,
0215000,C-1578206,622110 / 622110,04/24/2020,Online,Nonformal,,
0215000,C-1578723,623990 / 623990,04/27/2020,Phone,Nonformal,,
0215000,C-1581124,621610 / 621610,04/30/2020,Online,Nonformal,,
0215000,C-1584299,517911 / 517911,04/10/2020,Phone,Nonformal,,
0215000,C-1585747,622110 / 622110,05/06/2020,Phone,Nonformal,,
0215000,C-1594047,452111 / 452111,04/08/2020,Phone,Nonformal,,
0215000,C-1594451,561612 / 561612,04/13/2020,Phone,Nonformal,,
0215000,C-1594667,921190 / 921190,04/13/2020,Phone,Nonformal,,
0215000,C-1596447,482112 / 482112,04/14/2020,Phone,Nonformal,,
0215000,C-1596492,623311 / 623311,04/16/2020,Phone,Nonformal,,
0215000,C-1605746,622110 / 622110,06/05/2020,Phone,Nonformal,,
0215000,C-1609439,531312 / 531312,06/23/2020,Online,Nonformal,,
0215000,C-1610316,621512 / 621512,06/23/2020,Online,Nonformal,,
0215000,C-1610837,561720 / 561720,06/25/2020,Phone,Nonformal,,
0215000,C-1625671,446110 / 446110,07/20/2020,Online,Nonformal,,
0215000,C-1631665,622110 / 622110,07/27/2020,Email,Nonformal,,
0215000,C-1649907,561612 / 561612,08/08/2020,Phone,Nonformal,,
0215000,C-1662551,621210 / 621210,09/21/2020,Online,Nonformal,,
0215000,C-1665958,622210 / 622210,09/29/2020,Online,Nonformal,,
0215000,C-1670737,621210 / 621210,10/09/2020,Online,Nonformal,,
0215000,C-1670863,561210 / 561210,10/09/2020,Online,Nonformal,,
0215000,C-1672966,812112 / 812112,10/15/2020,Online,Nonformal,,
0215000,C-1674023,448150 / 448150,10/15/2020,Phone,Nonformal,,
0215000,C-1674252,621210 / 621210,10/16/2020,Phone,Nonformal,,
0215000,C-1674709,621610 / 621610,10/19/2020,Online,Nonformal,,
0215000,C-1678092,712110 / 712110,10/26/2020,Online,Nonformal,,
0215000,C-1679435,812112 / 812112,10/28/2020,Online,Nonformal,,
0215300,C-1665584,923140 / 923140,09/28/2020,Online,Nonformal,,
0215300,C-1682403,491110 / 491110,10/29/2020,Online,Nonformal,,
0215600,C-1551957,621111 / 621111,03/11/2020,Online,Nonformal,,
0215600,C-1554392,621610 / 621610,03/18/2020,Email,Nonformal,,
0215600,C-1555278,561612 / 561612,03/19/2020,Hotline,Nonformal,,
0215600,C-1556306,624190 / 624190,03/23/2020,Online,Nonformal,,
0215600,C-1556711,623312 / 623312,03/23/2020,Hotline,Nonformal,,
0215600,C-1558075,624190 / 624190,03/25/2020,Phone,Nonformal,,
0215600,C-1559282,621999 / 621999,03/26/2020,Phone,Nonformal,,
0215600,C-1562141,488119 / 488119,03/30/2020,Hotline,Nonformal,,
0215600,C-1562224,623110 / 623110,03/31/2020,Online,Nonformal,,
0215600,C-1563171,623110 / 623110,04/01/2020,Online,Nonformal,,
0215600,C-1568472,446110 / 446110,04/09/2020,Online,Nonformal,,
0215600,C-1572595,623312 / 623312,04/16/2020,Phone,Nonformal,,
0215600,C-1573516,622110 / 622110,04/17/2020,Email,Nonformal,,
0215600,C-1574449,621111 / 621111,04/20/2020,Online,Nonformal,,
0215600,C-1577152,491110 / 491110,04/23/2020,Phone,Nonformal,,
0215600,C-1578818,622110 / 622110,04/27/2020,Online,Nonformal,,
0215600,C-1579099,623110 / 623110,04/27/2020,Phone,Nonformal,,
0215600,C-1583990,624221 / 624221,05/05/2020,Phone,Nonformal,,
0215600,C-1604288,238290 / 238290,06/11/2020,Online,Nonformal,,
0215600,C-1648145,491110 / 491110,08/21/2020,Online,Nonformal,,
0215600,C-1654644,425110 / 425110,09/02/2020,Email,Nonformal,,
0215600,C-1668448,424410 / 424410,10/05/2020,Online,Nonformal,,
0215600,C-1676189,622110 / 622110,10/21/2020,Online,Nonformal,,
0215600,C-1679501,492210 / 492210,10/28/2020,Online,Nonformal,,
0215800,C-1549972,621111 / 621111,03/05/2020,Online,Nonformal,,
0215800,C-1605301,111419 / 111419,06/05/2020,Phone,Formal,1479185;1479715;1479908;1490917;1490921;1490922,
0215800,C-1629074,531311 / 531311,07/23/2020,Phone,Nonformal,,
0215800,C-1680695,623110 / 623110,11/02/2020,Online,Nonformal,,
0216000,C-1554102,491110 / 491110,03/17/2020,Online,Nonformal,,
0216000,C-1555343,622110 / 622110,03/19/2020,Phone,Nonformal,,
0216000,C-1556805,622110 / 622110,03/23/2020,Phone,Nonformal,,
0216000,C-1557255,622110 / 622110,03/23/2020,Online,Nonformal,,
0216000,C-1557277,611310 / 611310,03/23/2020,Online,Nonformal,,
0216000,C-1557400,423110 / 423110,03/24/2020,Online,Nonformal,,
0216000,C-1557574,445110 / 445110,03/24/2020,Phone,Nonformal,,
0216000,C-1562541,221122 / 221122,03/31/2020,Phone,Nonformal,,
0216000,C-1567163,623990 / 623990,04/07/2020,Online,Nonformal,,
0216000,C-1567284,623990 / 623990,04/07/2020,Phone,Nonformal,,
0216000,C-1568870,623990 / 623990,04/08/2020,Phone,Nonformal,,
0216000,C-1570892,622210 / 622210,04/14/2020,Online,Nonformal,,
0216000,C-1572784,623312 / 623312,04/14/2020,Online,Nonformal,,
0216000,C-1574294,622110 / 622110,04/17/2020,Online,Nonformal,,
0216000,C-1579897,622110 / 622110,04/25/2020,Online,Formal,1474672,
0216000,C-1585146,623990 / 623990,05/07/2020,Phone,Nonformal,,
0216000,C-1606932,622110 / 622110,06/17/2020,Online,Nonformal,,
0216000,C-1631136,623110 / 623110,07/27/2020,Online,Nonformal,,
0216000,C-1642338,531210 / 531210,08/12/2020,Online,Nonformal,,
0216000,C-1665507,623210 / 623210,09/28/2020,Phone,Nonformal,,
0253410,C-1553989,922120 / 922120,03/17/2020,Online,Formal,,
0253410,C-1574185,922140 / 921110,04/20/2020,Email,Formal,1472697,
0253410,C-1587685,922140 / 922140,05/05/2020,Email,Formal,1475882,
0253410,C-1595659,921110 / 921110,05/18/2020,Email,Formal,1476315;1476319,
0253410,C-1596176,921110 / 921110,05/18/2020,Email,Formal,1476315;1476319,
0253410,C-1596836,922110 / 922110,05/28/2020,Online,Formal,,
0253410,C-1597011,921110 / 921110,05/28/2020,Email,Formal,,
0253410,C-1610653,624110 / 624110,06/23/2020,Email,Formal,1480392,
0253410,C-1661724,611110 / 611110,09/18/2020,Email,Formal,1493377,
0253410,C-1662466,611110 / 611110,09/21/2020,Email,Formal,1493650,
0253410,C-1662541,611110 / 611110,09/18/2020,Email,Formal,1493664,
0253410,C-1662571,611110 / 611110,09/18/2020,Email,Formal,1493668,
0253410,C-1662849,611110 / 611110,09/18/2020,Email,Formal,1493749,
0253410,C-1675602,611310 / 611310,10/19/2020,Email,Formal,1499968,
0253620,C-1568125,922150 / 922150,04/08/2020,Mail,Formal,,
0253620,C-1568511,922150 / 922150,04/08/2020,Mail,Formal,,
0253630,C-1636609,921190 / 921190,07/31/2020,Email,Formal,1488507,
0253650,C-1568890,622210 / 622210,04/09/2020,Email,Formal,,
0253650,C-1570789,485111 / 485111,04/14/2020,Online,Formal,,
0253650,C-1570809,624190 / 624190,04/14/2020,Online,Formal,,
0253650,C-1571563,925110 / 925110,04/15/2020,Email,Formal,1472525,
0253650,C-1571573,622210 / 622210,04/15/2020,Email,Formal,,
0253650,C-1571858,922120 / 922120,04/15/2020,Email,Formal,,
0253650,C-1571993,925110 / 925110,04/15/2020,Email,Formal,,
0253650,C-1576462,622210 / 622210,04/22/2020,Email,Formal,1477683,
0253650,C-1579994,485111 / 485111,04/28/2020,Email,Formal,1473811,
0253650,C-1583292,488490 / 488490,05/05/2020,Fax,Formal,1474241,
0253650,C-1583367,922140 / 922140,05/05/2020,Email,Formal,1486236,
0253650,C-1583399,622210 / 622210,05/05/2020,Email,Formal,,
0253650,C-1584358,622110 / 622110,05/06/2020,Online,Formal,,
0253650,C-1584883,922120 / 922120,05/07/2020,Fax,Formal,,
0253650,C-1585397,622110 / 622110,05/08/2020,Email,Formal,1486535,
0253650,C-1591441,485111 / 485111,05/18/2020,Email,Formal,1475639,
0253650,C-1592769,485111 / 485111,05/20/2020,Email,Formal,,
0253660,C-1660374,922140 / 922140,09/10/2020,Email,Formal,,
0253660,C-1666738,611519 / 611519,09/21/2020,Email,Formal,,
0253670,C-1619292,623990 / 623990,07/08/2020,Email,Formal,1484261,
0253670,C-1623068,623210 / 623210,07/08/2020,Email,Formal,1483566,
0253670,C-1659061,611310 / 611310,09/11/2020,Email,Formal,1492487,
0253670,C-1671877,622210 / 622210,10/08/2020,Email,Formal,1497069,
0257200,C-1659628,922190 / 922190,09/15/2020,Online,Nonformal,,
0257200,C-1663519,922120 / 922120,09/22/2020,Online,Nonformal,1495473,
0257200,C-1667898,622110 / 622110,10/02/2020,Email,Nonformal,,
0257210,C-1553994,531120 / 531120,03/16/2020,Phone,Nonformal,,
0257210,C-1554127,446110 / 446110,03/17/2020,Email,Nonformal,,
0257210,C-1558350,335313 / 335313,03/25/2020,Email,Nonformal,,
0257210,C-1559229,445110 / 445110,03/26/2020,Email,Nonformal,,
0257210,C-1560894,622110 / 622110,03/30/2020,Email,Nonformal,,
0257210,C-1563003,622110 / 622110,04/01/2020,Phone,Nonformal,,
0257210,C-1563315,531110 / 531110,04/01/2020,Phone,Nonformal,,
0257210,C-1563337,315299 / 315299,04/01/2020,Email,Nonformal,,
0257210,C-1568490,722211 / 722211,04/08/2020,Email,Nonformal,,
0257210,C-1572576,424420 / 424420,04/16/2020,Phone,Nonformal,,
0257210,C-1574419,325412 / 325412,04/20/2020,Email,Nonformal,,
0257210,C-1580406,622110 / 622110,04/29/2020,Email,Nonformal,,
0257210,C-1581218,448120 / 448120,04/30/2020,Phone,Nonformal,,
0257210,C-1582312,335313 / 335313,05/01/2020,Email,Nonformal,,
0257210,C-1583533,812320 / 812320,05/05/2020,Email,Nonformal,,
0257210,C-1584219,561422 / 561422,05/06/2020,Email,Nonformal,,
0257210,C-1585126,335122 / 335122,05/07/2020,Phone,Nonformal,,
0257210,C-1587595,524114 / 524114,05/12/2020,Email,Nonformal,,
0257210,C-1587646,621512 / 621512,05/12/2020,Email,Nonformal,,
0257210,C-1587657,524114 / 524114,05/12/2020,Email,Nonformal,,
0257210,C-1589515,446110 / 446110,05/12/2020,Email,Nonformal,,
0257210,C-1591932,622110 / 622110,05/19/2020,Email,Nonformal,,
0257210,C-1591953,622110 / 622110,05/19/2020,Email,Nonformal,,
0257210,C-1592180,333292 / 333292,05/19/2020,Email,Nonformal,,
0257210,C-1597041,517210 / 517210,05/28/2020,Email,Nonformal,,
0257210,C-1599706,561790 / 561790,06/02/2020,Email,Formal,1483378,
0257210,C-1599770,517210 / 517210,06/03/2020,Email,Nonformal,,
0257210,C-1599791,448310 / 448310,06/03/2020,Email,Nonformal,,
0257210,C-1599813,448150 / 448150,06/03/2020,Email,Nonformal,,
0257210,C-1600345,444130 / 444130,06/03/2020,Email,Nonformal,,
0257210,C-1601301,444130 / 444130,06/05/2020,Email,Nonformal,,
0257210,C-1602534,921110 / 921110,06/09/2020,Phone,Nonformal,,
0257210,C-1602562,921190 / 921190,06/09/2020,Phone,Nonformal,,
0257210,C-1602578,313310 / 313310,06/09/2020,Email,Nonformal,,
0257210,C-1602594,921140 / 921140,06/09/2020,Phone,Nonformal,,
0257210,C-1602603,624410 / 624410,06/09/2020,Phone,Nonformal,,
0257210,C-1602764,922120 / 922120,06/09/2020,Phone,Nonformal,,
0257210,C-1603922,921190 / 921190,06/11/2020,Phone,Nonformal,,
0257210,C-1603982,441120 / 441120,06/11/2020,Online,Nonformal,,
0257210,C-1606389,541213 / 541213,06/16/2020,Phone,Nonformal,,
0257210,C-1606465,721110 / 721110,06/16/2020,Phone,Nonformal,,
0257210,C-1607667,448130 / 448130,06/18/2020,Phone,Nonformal,,
0257210,C-1607946,621111 / 621111,06/19/2020,Email,Nonformal,,
0257210,C-1608003,621410 / 621410,06/19/2020,Email,Nonformal,,
0257210,C-1610421,921190 / 921190,06/24/2020,Phone,Formal,1483409,
0257210,C-1610457,624190 / 624190,06/24/2020,Online,Nonformal,,
0257210,C-1611760,922140 / 922140,06/26/2020,Email,Nonformal,,
0257210,C-1612593,448130 / 448130,06/29/2020,Email,Nonformal,,
0257210,C-1613453,524114 / 524114,06/30/2020,In person,Formal,1498011,
0257210,C-1615643,621512 / 621512,07/02/2020,Phone,Nonformal,,
0257210,C-1619696,621491 / 621491,07/09/2020,Email,Nonformal,,
0257210,C-1620817,611110 / 611110,07/13/2020,Phone,Nonformal,,
0257210,C-1624442,722211 / 722211,07/17/2020,Email,Nonformal,,
0257210,C-1624862,622110 / 622110,07/17/2020,Phone,Nonformal,,
0257210,C-1624885,452111 / 452111,07/17/2020,Phone,Nonformal,,
0257210,C-1626838,624190 / 624190,07/21/2020,Email,Nonformal,,
0257210,C-1626914,624190 / 624190,07/21/2020,Email,Nonformal,,
0257210,C-1627089,624190 / 624190,07/21/2020,Email,Nonformal,,
0257210,C-1627763,622110 / 622110,07/22/2020,Phone,Nonformal,,
0257210,C-1628092,622110 / 622110,07/22/2020,Email,Nonformal,,
0257210,C-1628993,111320 / 111320,07/23/2020,Email,Nonformal,,
0257210,C-1629656,922120 / 922120,07/23/2020,Email,Nonformal,,
0257210,C-1629960,221122 / 221122,07/24/2020,Email,Nonformal,,
0257210,C-1629979,921190 / 921190,07/24/2020,Phone,Nonformal,,
0257210,C-1629997,722211 / 722211,07/24/2020,Email,Nonformal,,
0257210,C-1630087,611110 / 611110,07/24/2020,Email,Nonformal,,
0257210,C-1630889,334419 / 334419,07/27/2020,Phone,Nonformal,,
0257210,C-1631352,611110 / 611110,07/27/2020,Phone,Nonformal,,
0257210,C-1631818,926120 / 926120,07/28/2020,Phone,Nonformal,,
0257210,C-1632370,423610 / 423610,07/28/2020,Phone,Nonformal,,
0257210,C-1634838,454319 / 454319,07/31/2020,Email,Nonformal,,
0257210,C-1637034,611110 / 611110,07/31/2020,Email,Nonformal,,
0257210,C-1637210,611110 / 611110,08/04/2020,Email,Nonformal,,
0257210,C-1637281,611110 / 611110,08/04/2020,Email,Nonformal,,
0257210,C-1637519,923120 / 923120,08/05/2020,Email,Nonformal,,
0257210,C-1638547,311999 / 311999,08/06/2020,Email,Nonformal,,
0257210,C-1638682,611110 / 611110,08/06/2020,Email,Nonformal,,
0257210,C-1640183,325412 / 325412,08/10/2020,Email,Nonformal,,
0257210,C-1641056,445210 / 445210,08/11/2020,Email,Nonformal,,
0257210,C-1642302,445110 / 445110,08/11/2020,Email,Nonformal,,
0257210,C-1642885,611110 / 611110,08/12/2020,Email,Nonformal,,
0257210,C-1642943,611110 / 611110,08/12/2020,Email,Nonformal,,
0257210,C-1643985,622110 / 622110,08/14/2020,Email,Nonformal,,
0257210,C-1644859,611110 / 611110,08/17/2020,Email,Nonformal,,
0257210,C-1644903,446110 / 446110,08/17/2020,Email,Nonformal,,
0257210,C-1646404,921190 / 921190,08/19/2020,Email,Nonformal,,
0257210,C-1646420,622110 / 622110,08/18/2020,Phone,Nonformal,,
0257210,C-1646487,921190 / 921190,08/19/2020,Email,Nonformal,,
0257210,C-1646548,921190 / 921190,08/19/2020,Email,Nonformal,,
0257210,C-1648107,921190 / 921190,08/20/2020,Phone,Nonformal,,
0257210,C-1649568,921190 / 921190,08/25/2020,Phone,Nonformal,,
0257210,C-1650432,926150 / 926120,08/21/2020,Email,Formal,,
0257210,C-1650548,325411 / 325411,08/26/2020,Email,Nonformal,,
0257210,C-1650553,452111 / 452111,08/26/2020,Email,Nonformal,,
0257210,C-1650621,611110 / 611110,08/25/2020,Phone,Nonformal,,
0257210,C-1651522,621999 / 621999,08/27/2020,Phone,Nonformal,,
0257210,C-1651871,611110 / 611110,08/28/2020,Online,Nonformal,,
0257210,C-1655214,325320 / 325320,09/03/2020,Phone,Nonformal,,
0257210,C-1661174,611310 / 611310,09/17/2020,Email,Nonformal,,
0257210,C-1661762,622110 / 622110,09/18/2020,Email,Nonformal,,
0257210,C-1663067,448140 / 448140,09/22/2020,Email,Nonformal,,
0257210,C-1664254,921110 / 921110,09/23/2020,Email,Nonformal,,
0257210,C-1664935,315999 / 315999,09/25/2020,Phone,Nonformal,,
0257210,C-1665042,624190 / 624190,09/25/2020,Phone,Nonformal,,
0257210,C-1666086,611110 / 611110,09/10/2020,Email,Nonformal,,
0257210,C-1666133,452111 / 452111,09/23/2020,Email,Nonformal,,
0257210,C-1666212,311813 / 311813,09/23/2020,Email,Nonformal,,
0257210,C-1666227,621111 / 621111,09/29/2020,Phone,Nonformal,,
0257210,C-1666567,621420 / 621420,09/30/2020,Email,Formal,1499704,
0257210,C-1666778,621512 / 621512,09/30/2020,Email,Nonformal,,
0257210,C-1667857,337212 / 337215,10/02/2020,Online,Formal,1497061,
0257210,C-1667953,622110 / 622110,10/02/2020,Email,Formal,1500718,
0257210,C-1667972,622110 / 622110,10/02/2020,Email,Formal,1500718,
